datetime;open;high;low;close;volume;datetime;gap;timestamp
2015-08-06 10:15:00;174.65;174.69;174.51;174.56;44859.0;2015-08-06 10:15:00;0.0;1438856100
2015-08-06 10:20:00;174.55;174.55;174.31;174.4;79676.0;2015-08-06 10:20:00;0.0;1438856400
2015-08-06 10:25:00;174.41;174.45;174.33;174.36;82560.0;2015-08-06 10:25:00;0.0;1438856700
2015-08-06 10:30:00;174.36;174.56;174.31;174.54;82586.0;2015-08-06 10:30:00;0.0;1438857000
2015-08-06 10:35:00;174.5349;174.79;174.53;174.79;63679.0;2015-08-06 10:35:00;0.0;1438857300
2015-08-06 10:40:00;174.79;174.81;174.7;174.75;48234.0;2015-08-06 10:40:00;0.0;1438857600
2015-08-06 10:45:00;174.78;174.89;174.7;174.81;53502.0;2015-08-06 10:45:00;0.0;1438857900
2015-08-06 10:50:00;174.83;174.83;174.73;174.77;53214.0;2015-08-06 10:50:00;0.0;1438858200
2015-08-06 10:55:00;174.76;174.78;174.64;174.67;39749.0;2015-08-06 10:55:00;0.0;1438858500
2015-08-06 11:00:00;174.67;174.69;174.6;174.61;35778.0;2015-08-06 11:00:00;0.0;1438858800
2015-08-06 11:05:00;174.61;174.6301;174.5;174.53;33612.0;2015-08-06 11:05:00;0.0;1438859100
2015-08-06 11:10:00;174.52;174.52;174.39;174.4;62628.0;2015-08-06 11:10:00;0.0;1438859400
2015-08-06 11:15:00;174.4;174.51;174.4;174.5;63058.0;2015-08-06 11:15:00;0.0;1438859700
2015-08-06 11:20:00;174.5;174.57;174.48;174.54;37665.0;2015-08-06 11:20:00;0.0;1438860000
2015-08-06 11:25:00;174.53;174.53;174.29;174.33;98241.0;2015-08-06 11:25:00;0.0;1438860300
2015-08-06 11:30:00;174.34;174.36;174.19;174.22;111755.0;2015-08-06 11:30:00;0.0;1438860600
2015-08-06 11:35:00;174.22;174.22;174.06;174.14;124012.0;2015-08-06 11:35:00;0.0;1438860900
2015-08-06 11:40:00;174.13;174.29;174.08;174.25;93050.0;2015-08-06 11:40:00;0.0;1438861200
2015-08-06 11:45:00;174.23;174.3;174.15;174.24;33585.0;2015-08-06 11:45:00;0.0;1438861500
2015-08-06 11:50:00;174.24;174.26;174.16;174.16;47979.0;2015-08-06 11:50:00;0.0;1438861800
2015-08-06 11:55:00;174.143;174.2072;173.93;173.96;118979.0;2015-08-06 11:55:00;0.0;1438862100
2015-08-06 12:00:00;173.95;174.06;173.93;174.0335;76251.0;2015-08-06 12:00:00;0.0;1438862400
2015-08-06 12:05:00;174.025;174.18;174.02;174.12;75545.0;2015-08-06 12:05:00;0.0;1438862700
2015-08-06 12:10:00;174.14;174.14;173.99099999999999;174.03;40819.0;2015-08-06 12:10:00;0.0;1438863000
2015-08-06 12:15:00;174.04;174.08;173.94;173.96;65743.0;2015-08-06 12:15:00;0.0;1438863300
2015-08-06 12:20:00;173.97;173.98;173.8;173.8501;126189.0;2015-08-06 12:20:00;0.0;1438863600
2015-08-06 12:25:00;173.86;173.93;173.85;173.91;103757.0;2015-08-06 12:25:00;0.0;1438863900
2015-08-06 12:30:00;173.91;173.91;173.79;173.79;11874.0;2015-08-06 12:30:00;0.0;1438864200
2015-08-06 12:35:00;173.79;173.791;173.66;173.7199;72595.0;2015-08-06 12:35:00;0.0;1438864500
2015-08-06 12:40:00;173.72;173.85;173.65;173.78;122038.0;2015-08-06 12:40:00;0.0;1438864800
2015-08-06 12:45:00;173.77;173.93;173.72;173.89;67799.0;2015-08-06 12:45:00;0.0;1438865100
2015-08-06 12:50:00;173.88;173.92;173.87;173.89;50462.0;2015-08-06 12:50:00;0.0;1438865400
2015-08-06 12:55:00;173.89;173.94;173.8;173.91;53713.0;2015-08-06 12:55:00;0.0;1438865700
2015-08-06 13:00:00;173.88;173.93;173.84;173.91;97663.0;2015-08-06 13:00:00;0.0;1438866000
2015-08-06 13:05:00;173.92;173.99900000000002;173.91;173.9539;58632.0;2015-08-06 13:05:00;0.0;1438866300
2015-08-06 13:10:00;173.965;174.05;173.8999;174.0299;56185.0;2015-08-06 13:10:00;0.0;1438866600
2015-08-06 13:15:00;174.05;174.08;173.97;174.06;60512.0;2015-08-06 13:15:00;0.0;1438866900
2015-08-06 13:20:00;174.06;174.21;174.01;174.2;176717.0;2015-08-06 13:20:00;0.0;1438867200
2015-08-06 13:25:00;174.1977;174.23;174.11;174.16;60982.0;2015-08-06 13:25:00;0.0;1438867500
2015-08-06 13:30:00;174.16;174.22;174.13;174.13;36568.0;2015-08-06 13:30:00;0.0;1438867800
2015-08-06 13:35:00;174.14;174.18;174.07;174.1;43333.0;2015-08-06 13:35:00;0.0;1438868100
2015-08-06 13:40:00;174.1;174.18;174.06;174.18;17996.0;2015-08-06 13:40:00;0.0;1438868400
2015-08-06 13:45:00;174.179;174.25;174.13;174.2;27726.0;2015-08-06 13:45:00;0.0;1438868700
2015-08-06 13:50:00;174.195;174.195;174.08;174.09;62138.0;2015-08-06 13:50:00;0.0;1438869000
2015-08-06 13:55:00;174.11;174.13;173.9835;173.9835;45078.0;2015-08-06 13:55:00;0.0;1438869300
2015-08-06 14:00:00;173.98;174.02;173.9277;173.96;35917.0;2015-08-06 14:00:00;0.0;1438869600
2015-08-06 14:05:00;173.95;174.0575;173.9499;174.0575;31772.0;2015-08-06 14:05:00;0.0;1438869900
2015-08-06 14:10:00;174.04;174.139;174.02;174.0925;10950.0;2015-08-06 14:10:00;0.0;1438870200
2015-08-06 14:15:00;174.09;174.1;173.9999;174.08;21033.0;2015-08-06 14:15:00;0.0;1438870500
2015-08-06 14:20:00;174.08;174.2;174.07;174.15;29473.0;2015-08-06 14:20:00;0.0;1438870800
2015-08-06 14:25:00;174.16;174.28;174.14;174.25;107363.0;2015-08-06 14:25:00;0.0;1438871100
2015-08-06 14:30:00;174.25;174.29;174.18;174.2;41921.0;2015-08-06 14:30:00;0.0;1438871400
2015-08-06 14:35:00;174.2;174.23;174.11;174.16;20109.0;2015-08-06 14:35:00;0.0;1438871700
2015-08-06 14:40:00;174.18;174.24;174.16;174.21;42031.0;2015-08-06 14:40:00;0.0;1438872000
2015-08-06 14:45:00;174.21;174.25;174.2;174.22;12165.0;2015-08-06 14:45:00;0.0;1438872300
2015-08-06 14:50:00;174.22;174.24;174.13;174.14;34155.0;2015-08-06 14:50:00;0.0;1438872600
2015-08-06 14:55:00;174.14;174.15;174.0601;174.14;26594.0;2015-08-06 14:55:00;0.0;1438872900
2015-08-06 15:00:00;174.14;174.22;174.12;174.19;40667.0;2015-08-06 15:00:00;0.0;1438873200
2015-08-06 15:05:00;174.21;174.23;174.12;174.15;18370.0;2015-08-06 15:05:00;0.0;1438873500
2015-08-06 15:10:00;174.145;174.21;174.12;174.16;16123.0;2015-08-06 15:10:00;0.0;1438873800
2015-08-06 15:15:00;174.1401;174.2466;174.08;174.23;29794.0;2015-08-06 15:15:00;0.0;1438874100
2015-08-06 15:20:00;174.23;174.24;174.07;174.08;65992.0;2015-08-06 15:20:00;0.0;1438874400
2015-08-06 15:25:00;174.08;174.09;173.97;174.0;39971.0;2015-08-06 15:25:00;0.0;1438874700
2015-08-06 15:30:00;174.0;174.08;173.95;174.08;36681.0;2015-08-06 15:30:00;0.0;1438875000
2015-08-06 15:35:00;174.05;174.16;173.99;174.15;69288.0;2015-08-06 15:35:00;0.0;1438875300
2015-08-06 15:40:00;174.17;174.26;174.135;174.2;118204.0;2015-08-06 15:40:00;0.0;1438875600
2015-08-06 15:45:00;174.19;174.39;174.19;174.34;115631.0;2015-08-06 15:45:00;0.0;1438875900
2015-08-06 15:50:00;174.32;174.38;174.28;174.31;115097.0;2015-08-06 15:50:00;0.0;1438876200
2015-08-06 15:55:00;174.3;174.38;174.17;174.25;258483.0;2015-08-06 15:55:00;0.0;1438876500
2015-08-06 16:00:00;174.23;174.3;174.13;174.19;148733.0;2015-08-06 16:00:00;0.0;1438876800
2015-08-07 09:30:00;173.89;173.9902;173.62;173.71;174328.0;2015-08-07 09:30:00;0.0;1438939800
2015-08-07 09:35:00;173.69;174.01;173.64;173.91;159170.0;2015-08-07 09:35:00;0.0;1438940100
2015-08-07 09:40:00;173.9;174.12;173.85;174.03;122986.0;2015-08-07 09:40:00;0.0;1438940400
2015-08-07 09:45:00;174.03;174.04;173.58;173.69;153245.0;2015-08-07 09:45:00;0.0;1438940700
2015-08-07 09:50:00;173.69;173.99;173.63;173.96;134316.0;2015-08-07 09:50:00;0.0;1438941000
2015-08-07 09:55:00;173.95;174.04;173.85;173.98;91323.0;2015-08-07 09:55:00;0.0;1438941300
2015-08-07 10:00:00;173.97;173.97;173.66;173.72;87898.0;2015-08-07 10:00:00;0.0;1438941600
2015-08-07 10:05:00;173.74;173.92;173.67;173.83;60792.0;2015-08-07 10:05:00;0.0;1438941900
2015-08-07 10:10:00;173.84;173.95;173.77;173.8;65279.0;2015-08-07 10:10:00;0.0;1438942200
2015-08-07 10:15:00;173.78;173.86;173.65;173.7;71644.0;2015-08-07 10:15:00;0.0;1438942500
2015-08-07 10:20:00;173.68;173.68;173.37;173.41;204245.0;2015-08-07 10:20:00;0.0;1438942800
2015-08-07 10:25:00;173.4;173.49;173.22;173.33599999999998;194831.0;2015-08-07 10:25:00;0.0;1438943100
2015-08-07 10:30:00;173.35;173.4797;173.25;173.47;74362.0;2015-08-07 10:30:00;0.0;1438943400
2015-08-07 10:35:00;173.47;173.57;173.44;173.51;53075.0;2015-08-07 10:35:00;0.0;1438943700
2015-08-07 10:40:00;173.51;173.6665;173.48;173.58;79811.0;2015-08-07 10:40:00;0.0;1438944000
2015-08-07 10:45:00;173.585;173.7;173.44;173.64;59346.0;2015-08-07 10:45:00;0.0;1438944300
2015-08-07 10:50:00;173.67;173.76;173.43;173.45;111419.0;2015-08-07 10:50:00;0.0;1438944600
2015-08-07 10:55:00;173.44;173.5;173.36;173.39;53416.0;2015-08-07 10:55:00;0.0;1438944900
2015-08-07 11:00:00;173.39;173.51;173.29;173.29;73955.0;2015-08-07 11:00:00;0.0;1438945200
2015-08-07 11:05:00;173.3;173.37;173.24;173.25;64237.0;2015-08-07 11:05:00;0.0;1438945500
2015-08-07 11:10:00;173.2499;173.32;173.11;173.12;114071.0;2015-08-07 11:10:00;0.0;1438945800
2015-08-07 11:15:00;173.1;173.2;172.93900000000002;172.96;129290.0;2015-08-07 11:15:00;0.0;1438946100
2015-08-07 11:20:00;172.96;173.05;172.94;173.03;82813.0;2015-08-07 11:20:00;0.0;1438946400
2015-08-07 11:25:00;173.02;173.09900000000002;172.975;173.05;54729.0;2015-08-07 11:25:00;0.0;1438946700
2015-08-07 11:30:00;173.04;173.05;172.9203;173.0088;45235.0;2015-08-07 11:30:00;0.0;1438947000
2015-08-07 11:35:00;173.01;173.0139;172.89;172.9;51763.0;2015-08-07 11:35:00;0.0;1438947300
2015-08-07 11:40:00;172.92;173.1188;172.92;173.1149;67883.0;2015-08-07 11:40:00;0.0;1438947600
2015-08-07 11:45:00;173.1;173.14;173.04;173.09;61012.0;2015-08-07 11:45:00;0.0;1438947900
2015-08-07 11:50:00;173.1;173.1699;173.02;173.03;55117.0;2015-08-07 11:50:00;0.0;1438948200
2015-08-07 11:55:00;173.04;173.13;172.97;173.13;43691.0;2015-08-07 11:55:00;0.0;1438948500
2015-08-07 12:00:00;173.13;173.2019;173.12;173.12;35878.0;2015-08-07 12:00:00;0.0;1438948800
2015-08-07 12:05:00;173.12;173.248;173.11;173.21;32964.0;2015-08-07 12:05:00;0.0;1438949100
2015-08-07 12:10:00;173.22;173.27;173.15;173.18;26986.0;2015-08-07 12:10:00;0.0;1438949400
2015-08-07 12:15:00;173.19;173.2;173.12;173.1399;24091.0;2015-08-07 12:15:00;0.0;1438949700
2015-08-07 12:20:00;173.13;173.13;172.9999;173.04;36752.0;2015-08-07 12:20:00;0.0;1438950000
2015-08-07 12:25:00;173.09;173.15;173.06;173.06;32526.0;2015-08-07 12:25:00;0.0;1438950300
2015-08-07 12:30:00;173.05;173.06;172.95;172.97;56586.0;2015-08-07 12:30:00;0.0;1438950600
2015-08-07 12:35:00;172.97;173.04;172.84;173.03;129745.0;2015-08-07 12:35:00;0.0;1438950900
2015-08-07 12:40:00;173.03;173.09;172.99;173.07;55653.0;2015-08-07 12:40:00;0.0;1438951200
2015-08-07 12:45:00;173.06;173.11;172.96900000000002;172.98;65995.0;2015-08-07 12:45:00;0.0;1438951500
2015-08-07 12:50:00;172.97;173.06;172.95;172.96;38643.0;2015-08-07 12:50:00;0.0;1438951800
2015-08-07 12:55:00;172.95;172.97;172.8775;172.95;35761.0;2015-08-07 12:55:00;0.0;1438952100
2015-08-07 13:00:00;172.95;172.96;172.89;172.9425;24819.0;2015-08-07 13:00:00;0.0;1438952400
2015-08-07 13:05:00;172.96;173.0;172.92;172.96;33291.0;2015-08-07 13:05:00;0.0;1438952700
2015-08-07 13:10:00;172.94;172.94;172.859;172.87;98180.0;2015-08-07 13:10:00;0.0;1438953000
2015-08-07 13:15:00;172.89;172.95;172.8777;172.9125;10128.0;2015-08-07 13:15:00;0.0;1438953300
2015-08-07 13:20:00;172.905;172.94099999999997;172.89;172.9099;10678.0;2015-08-07 13:20:00;0.0;1438953600
2015-08-07 13:25:00;172.8899;173.02;172.8;173.0;130751.0;2015-08-07 13:25:00;0.0;1438953900
2015-08-07 13:30:00;173.0;173.2;173.0;173.12;123490.0;2015-08-07 13:30:00;0.0;1438954200
2015-08-07 13:35:00;173.13;173.22;173.12;173.14;80920.0;2015-08-07 13:35:00;0.0;1438954500
2015-08-07 13:40:00;173.16;173.25;173.15;173.24;64111.0;2015-08-07 13:40:00;0.0;1438954800
2015-08-07 13:45:00;173.2533;173.34;173.23;173.27;54400.0;2015-08-07 13:45:00;0.0;1438955100
2015-08-07 13:50:00;173.27;173.3041;173.17;173.21;66015.0;2015-08-07 13:50:00;0.0;1438955400
2015-08-07 13:55:00;173.22;173.24;173.16;173.2299;18967.0;2015-08-07 13:55:00;0.0;1438955700
2015-08-07 14:00:00;173.21;173.21;173.1;173.105;32301.0;2015-08-07 14:00:00;0.0;1438956000
2015-08-07 14:05:00;173.1;173.2;173.07;173.2;22632.0;2015-08-07 14:05:00;0.0;1438956300
2015-08-07 14:10:00;173.2001;173.25;173.15;173.23;16700.0;2015-08-07 14:10:00;0.0;1438956600
2015-08-07 14:15:00;173.23;173.24;173.1;173.11;43837.0;2015-08-07 14:15:00;0.0;1438956900
2015-08-07 14:20:00;173.12;173.18;173.06;173.18;22992.0;2015-08-07 14:20:00;0.0;1438957200
2015-08-07 14:25:00;173.18;173.27;173.15;173.24;19811.0;2015-08-07 14:25:00;0.0;1438957500
2015-08-07 14:30:00;173.26;173.37;173.26;173.32;49570.0;2015-08-07 14:30:00;0.0;1438957800
2015-08-07 14:35:00;173.32;173.4551;173.32;173.4;67421.0;2015-08-07 14:35:00;0.0;1438958100
2015-08-07 14:40:00;173.36;173.378;173.29;173.32;28622.0;2015-08-07 14:40:00;0.0;1438958400
2015-08-07 14:45:00;173.34;173.36;173.26;173.36;34222.0;2015-08-07 14:45:00;0.0;1438958700
2015-08-07 14:50:00;173.38;173.42;173.34;173.35;34916.0;2015-08-07 14:50:00;0.0;1438959000
2015-08-07 14:55:00;173.35;173.38;173.28;173.3773;25517.0;2015-08-07 14:55:00;0.0;1438959300
2015-08-07 15:00:00;173.3792;173.435;173.35;173.37;39146.0;2015-08-07 15:00:00;0.0;1438959600
2015-08-07 15:05:00;173.37;173.4;173.25;173.39;45538.0;2015-08-07 15:05:00;0.0;1438959900
2015-08-07 15:10:00;173.38;173.3899;173.21;173.2461;90573.0;2015-08-07 15:10:00;0.0;1438960200
2015-08-07 15:15:00;173.25;173.39;173.24;173.36;33378.0;2015-08-07 15:15:00;0.0;1438960500
2015-08-07 15:20:00;173.37;173.63;173.37;173.59;90383.0;2015-08-07 15:20:00;0.0;1438960800
2015-08-07 15:25:00;173.602;173.79;173.56900000000002;173.71;205460.0;2015-08-07 15:25:00;0.0;1438961100
2015-08-07 15:30:00;173.71;173.84;173.7;173.75;90040.0;2015-08-07 15:30:00;0.0;1438961400
2015-08-07 15:35:00;173.77;173.78;173.66;173.67;79257.0;2015-08-07 15:35:00;0.0;1438961700
2015-08-07 15:40:00;173.68;173.74;173.53;173.59;127553.0;2015-08-07 15:40:00;0.0;1438962000
2015-08-07 15:45:00;173.6;173.72;173.56;173.69;88221.0;2015-08-07 15:45:00;0.0;1438962300
2015-08-07 15:50:00;173.68;173.78;173.64;173.77;168662.0;2015-08-07 15:50:00;0.0;1438962600
2015-08-07 15:55:00;173.76;173.8;173.68;173.8;451612.0;2015-08-07 15:55:00;0.0;1438962900
2015-08-07 16:00:00;173.81;173.88;173.75;173.77;140916.0;2015-08-07 16:00:00;0.0;1438963200
2015-08-10 09:30:00;174.8;175.4;174.8;175.4;197781.0;2015-08-10 09:30:00;0.0;1439199000
2015-08-10 09:35:00;175.39;175.53;175.29;175.29;103714.0;2015-08-10 09:35:00;0.0;1439199300
2015-08-10 09:40:00;175.29;175.49;175.27;175.44;126824.0;2015-08-10 09:40:00;0.0;1439199600
2015-08-10 09:45:00;175.47;175.54;175.41;175.45;136870.0;2015-08-10 09:45:00;0.0;1439199900
2015-08-10 09:50:00;175.49;175.59;175.4345;175.52;153167.0;2015-08-10 09:50:00;0.0;1439200200
2015-08-10 09:55:00;175.53;175.58;175.46;175.47;64007.0;2015-08-10 09:55:00;0.0;1439200500
2015-08-10 10:00:00;175.48;175.565;175.43;175.46;90387.0;2015-08-10 10:00:00;0.0;1439200800
2015-08-10 10:05:00;175.5;175.575;175.46;175.51;75935.0;2015-08-10 10:05:00;0.0;1439201100
2015-08-10 10:10:00;175.53;175.57;175.47;175.51;62795.0;2015-08-10 10:10:00;0.0;1439201400
2015-08-10 10:15:00;175.51;175.66;175.51;175.63;61881.0;2015-08-10 10:15:00;0.0;1439201700
2015-08-10 10:20:00;175.64;175.71;175.61;175.63;95852.0;2015-08-10 10:20:00;0.0;1439202000
2015-08-10 10:25:00;175.63;175.645;175.53;175.57;54763.0;2015-08-10 10:25:00;0.0;1439202300
2015-08-10 10:30:00;175.58;175.59;175.49;175.59;62233.0;2015-08-10 10:30:00;0.0;1439202600
2015-08-10 10:35:00;175.59;175.59;175.45;175.52;64444.0;2015-08-10 10:35:00;0.0;1439202900
2015-08-10 10:40:00;175.505;175.62;175.4899;175.58;32353.0;2015-08-10 10:40:00;0.0;1439203200
2015-08-10 10:45:00;175.59;175.685;175.585;175.685;38433.0;2015-08-10 10:45:00;0.0;1439203500
2015-08-10 10:50:00;175.69;175.7;175.59;175.62;32627.0;2015-08-10 10:50:00;0.0;1439203800
2015-08-10 10:55:00;175.62;175.68;175.57;175.68;79502.0;2015-08-10 10:55:00;0.0;1439204100
2015-08-10 11:00:00;175.68;175.91;175.67;175.905;202261.0;2015-08-10 11:00:00;0.0;1439204400
2015-08-10 11:05:00;175.92;176.05;175.92;175.99;133253.0;2015-08-10 11:05:00;0.0;1439204700
2015-08-10 11:10:00;175.99;176.03;175.94;175.95;52333.0;2015-08-10 11:10:00;0.0;1439205000
2015-08-10 11:15:00;175.98;175.98;175.91;175.91;19110.0;2015-08-10 11:15:00;0.0;1439205300
2015-08-10 11:20:00;175.91;175.96;175.9;175.94;67078.0;2015-08-10 11:20:00;0.0;1439205600
2015-08-10 11:25:00;175.96;176.0001;175.84;175.85;65867.0;2015-08-10 11:25:00;0.0;1439205900
2015-08-10 11:30:00;175.86;175.925;175.86;175.92;20760.0;2015-08-10 11:30:00;0.0;1439206200
2015-08-10 11:35:00;175.915;175.97;175.88;175.92;25352.0;2015-08-10 11:35:00;0.0;1439206500
2015-08-10 11:40:00;175.95;175.96;175.89;175.9;23341.0;2015-08-10 11:40:00;0.0;1439206800
2015-08-10 11:45:00;175.91;175.96;175.8899;175.9;18978.0;2015-08-10 11:45:00;0.0;1439207100
2015-08-10 11:50:00;175.91;175.99;175.91;175.96;32564.0;2015-08-10 11:50:00;0.0;1439207400
2015-08-10 11:55:00;175.97;175.97;175.86700000000002;175.88;47797.0;2015-08-10 11:55:00;0.0;1439207700
2015-08-10 12:00:00;175.89;175.9201;175.8701;175.9027;16808.0;2015-08-10 12:00:00;0.0;1439208000
2015-08-10 12:05:00;175.90599999999998;175.9261;175.86;175.9261;18471.0;2015-08-10 12:05:00;0.0;1439208300
2015-08-10 12:10:00;175.92;175.96;175.91;175.96;10593.0;2015-08-10 12:10:00;0.0;1439208600
2015-08-10 12:15:00;175.94;175.9739;175.9341;175.95;7429.0;2015-08-10 12:15:00;0.0;1439208900
2015-08-10 12:20:00;175.95;176.0;175.921;175.93;25370.0;2015-08-10 12:20:00;0.0;1439209200
2015-08-10 12:25:00;175.93;175.9601;175.92;175.95;25955.0;2015-08-10 12:25:00;0.0;1439209500
2015-08-10 12:30:00;175.96;175.97;175.912;175.94;13671.0;2015-08-10 12:30:00;0.0;1439209800
2015-08-10 12:35:00;175.94299999999998;175.98;175.94299999999998;175.97;7621.0;2015-08-10 12:35:00;0.0;1439210100
2015-08-10 12:40:00;175.9701;175.99;175.93;175.95;9588.0;2015-08-10 12:40:00;0.0;1439210400
2015-08-10 12:45:00;175.9503;176.01;175.93;176.0;25511.0;2015-08-10 12:45:00;0.0;1439210700
2015-08-10 12:50:00;176.0;176.0;175.93;175.94;16959.0;2015-08-10 12:50:00;0.0;1439211000
2015-08-10 12:55:00;175.96;176.01;175.955;175.995;12013.0;2015-08-10 12:55:00;0.0;1439211300
2015-08-10 13:00:00;176.01;176.04;175.95;176.03;32402.0;2015-08-10 13:00:00;0.0;1439211600
2015-08-10 13:05:00;176.03;176.07;176.0;176.04;43257.0;2015-08-10 13:05:00;0.0;1439211900
2015-08-10 13:10:00;176.07;176.1;176.06;176.07;27298.0;2015-08-10 13:10:00;0.0;1439212200
2015-08-10 13:15:00;176.09;176.09;176.02;176.02;29362.0;2015-08-10 13:15:00;0.0;1439212500
2015-08-10 13:20:00;176.03;176.04;176.0;176.02;21718.0;2015-08-10 13:20:00;0.0;1439212800
2015-08-10 13:25:00;176.02;176.04;175.99;175.99;11194.0;2015-08-10 13:25:00;0.0;1439213100
2015-08-10 13:30:00;175.99;176.06;175.98;176.04;34698.0;2015-08-10 13:30:00;0.0;1439213400
2015-08-10 13:35:00;176.05;176.08;176.02;176.08;29562.0;2015-08-10 13:35:00;0.0;1439213700
2015-08-10 13:40:00;176.08;176.09;176.04;176.0401;15760.0;2015-08-10 13:40:00;0.0;1439214000
2015-08-10 13:45:00;176.0425;176.085;176.02;176.05;32164.0;2015-08-10 13:45:00;0.0;1439214300
2015-08-10 13:50:00;176.0481;176.1;176.0481;176.08;22902.0;2015-08-10 13:50:00;0.0;1439214600
2015-08-10 13:55:00;176.09;176.18;176.08;176.17;27937.0;2015-08-10 13:55:00;0.0;1439214900
2015-08-10 14:00:00;176.17;176.19;176.1;176.13;28850.0;2015-08-10 14:00:00;0.0;1439215200
2015-08-10 14:05:00;176.1401;176.17;176.13;176.14;23682.0;2015-08-10 14:05:00;0.0;1439215500
2015-08-10 14:10:00;176.1439;176.1652;176.14;176.1601;16736.0;2015-08-10 14:10:00;0.0;1439215800
2015-08-10 14:15:00;176.18;176.32;176.18;176.26;122094.0;2015-08-10 14:15:00;0.0;1439216100
2015-08-10 14:20:00;176.27;176.27;176.22;176.239;55962.0;2015-08-10 14:20:00;0.0;1439216400
2015-08-10 14:25:00;176.24;176.2452;176.2;176.2;23179.0;2015-08-10 14:25:00;0.0;1439216700
2015-08-10 14:30:00;176.195;176.215;176.15;176.16;30516.0;2015-08-10 14:30:00;0.0;1439217000
2015-08-10 14:35:00;176.18;176.18099999999998;176.13;176.14;22401.0;2015-08-10 14:35:00;0.0;1439217300
2015-08-10 14:40:00;176.14;176.14;176.06;176.0799;45721.0;2015-08-10 14:40:00;0.0;1439217600
2015-08-10 14:45:00;176.07;176.0803;176.0572;176.06;8234.0;2015-08-10 14:45:00;0.0;1439217900
2015-08-10 14:50:00;176.09;176.13;176.05;176.1;72642.0;2015-08-10 14:50:00;0.0;1439218200
2015-08-10 14:55:00;176.09;176.15;176.07;176.12;35515.0;2015-08-10 14:55:00;0.0;1439218500
2015-08-10 15:00:00;176.12;176.17;176.12;176.14;19818.0;2015-08-10 15:00:00;0.0;1439218800
2015-08-10 15:05:00;176.15;176.18;176.14;176.15;18736.0;2015-08-10 15:05:00;0.0;1439219100
2015-08-10 15:10:00;176.1649;176.18;176.13;176.14;25734.0;2015-08-10 15:10:00;0.0;1439219400
2015-08-10 15:15:00;176.17;176.17;176.12;176.12;24768.0;2015-08-10 15:15:00;0.0;1439219700
2015-08-10 15:20:00;176.12;176.17;176.1;176.14;26866.0;2015-08-10 15:20:00;0.0;1439220000
2015-08-10 15:25:00;176.14;176.15;176.04;176.07;85513.0;2015-08-10 15:25:00;0.0;1439220300
2015-08-10 15:30:00;176.08;176.11;176.05;176.07;29854.0;2015-08-10 15:30:00;0.0;1439220600
2015-08-10 15:35:00;176.06;176.08;175.97;176.01;51769.0;2015-08-10 15:35:00;0.0;1439220900
2015-08-10 15:40:00;176.01;176.1;176.0;176.08;82433.0;2015-08-10 15:40:00;0.0;1439221200
2015-08-10 15:45:00;176.09;176.1;176.0;176.025;105589.0;2015-08-10 15:45:00;0.0;1439221500
2015-08-10 15:50:00;176.03;176.09;176.0;176.05;153153.0;2015-08-10 15:50:00;0.0;1439221800
2015-08-10 15:55:00;176.05;176.17;176.03;176.17;270788.0;2015-08-10 15:55:00;0.0;1439222100
2015-08-10 16:00:00;176.19;176.22;176.12;176.18;103801.0;2015-08-10 16:00:00;0.0;1439222400
2015-08-11 09:30:00;174.63;174.74;174.35;174.72;302278.0;2015-08-11 09:30:00;0.0;1439285400
2015-08-11 09:35:00;174.73;174.77;174.45;174.59;195573.0;2015-08-11 09:35:00;0.0;1439285700
2015-08-11 09:40:00;174.58;174.77;174.42;174.74;173999.0;2015-08-11 09:40:00;0.0;1439286000
2015-08-11 09:45:00;174.76;174.77;174.51;174.6;114336.0;2015-08-11 09:45:00;0.0;1439286300
2015-08-11 09:50:00;174.6;174.6801;174.32;174.32;165345.0;2015-08-11 09:50:00;0.0;1439286600
2015-08-11 09:55:00;174.36;174.56;174.36;174.5;49670.0;2015-08-11 09:55:00;0.0;1439286900
2015-08-11 10:00:00;174.4903;174.54;174.37;174.3951;107266.0;2015-08-11 10:00:00;0.0;1439287200
2015-08-11 10:05:00;174.4;174.7101;174.36;174.64;80619.0;2015-08-11 10:05:00;0.0;1439287500
2015-08-11 10:10:00;174.64;174.65;174.5;174.63;90056.0;2015-08-11 10:10:00;0.0;1439287800
2015-08-11 10:15:00;174.64;174.74;174.58;174.74;51837.0;2015-08-11 10:15:00;0.0;1439288100
2015-08-11 10:20:00;174.74;174.89;174.73;174.83;98756.0;2015-08-11 10:20:00;0.0;1439288400
2015-08-11 10:25:00;174.83;174.87;174.702;174.702;50430.0;2015-08-11 10:25:00;0.0;1439288700
2015-08-11 10:30:00;174.71;174.71;174.61;174.64;69108.0;2015-08-11 10:30:00;0.0;1439289000
2015-08-11 10:35:00;174.65;174.69;174.49;174.55;116791.0;2015-08-11 10:35:00;0.0;1439289300
2015-08-11 10:40:00;174.53;174.73;174.53;174.73;74089.0;2015-08-11 10:40:00;0.0;1439289600
2015-08-11 10:45:00;174.72;174.77;174.64;174.64;38493.0;2015-08-11 10:45:00;0.0;1439289900
2015-08-11 10:50:00;174.6452;174.6715;174.5101;174.55;21416.0;2015-08-11 10:50:00;0.0;1439290200
2015-08-11 10:55:00;174.55;174.58;174.42;174.4399;53918.0;2015-08-11 10:55:00;0.0;1439290500
2015-08-11 11:00:00;174.42;174.52;174.33;174.37;73998.0;2015-08-11 11:00:00;0.0;1439290800
