datetime; open; high; low; close; volume; suspicious
35223000;2162400;2162454;2162400;2162454;600;0
35228000;2162300;2162300;2162300;2162300;1000;0
35235000;2162371;2162371;2162371;2162371;200;0
35244000;2162400;2162600;2162400;2162400;1250;0
35250000;2162700;2162700;2162700;2162700;13;0
35262000;2162400;2162400;2162400;2162400;100;0
35266000;2162427;2162427;2162427;2162427;7;0
35283000;2162400;2162400;2162400;2162400;500;0
35306000;2162200;2162200;2162200;2162200;500;0
35316000;2161900;2161930;2161900;2161930;300;0
35321000;2162000;2162000;2162000;2162000;200;0
35330000;2162000;2162000;2162000;2162000;38;0
35334000;2162121;2162121;2162121;2162121;40;0
35339000;2162300;2162300;2162300;2162300;200;0
35354000;2162100;2162100;2162100;2162100;100;0
35378000;2162050;2162050;2162000;2162000;200;0
35387000;2161956;2161956;2161956;2161956;375;0
35392000;2161900;2161900;2161900;2161900;400;0
35410000;2161800;2161800;2161700;2161700;200;0
35420000;2161500;2161600;2161500;2161600;428;0
35426000;2161564;2161600;2161564;2161600;418;0
35430000;2161700;2161800;2161700;2161800;600;0
35439000;2161700;2161700;2161700;2161700;3;0
35440000;2161701;2161701;2161701;2161701;100;0
35443000;2161800;2161800;2161800;2161800;152;0
35457000;2161900;2162000;2161900;2162000;382;0
35470000;2162000;2162000;2162000;2162000;100;0
35473000;2162000;2162000;2162000;2162000;92;0
35480000;2161989;2161989;2161989;2161989;137;0
35487000;2161930;2161930;2161930;2161930;16;0
35495000;2162000;2162000;2162000;2162000;4;0
35501000;2162300;2162300;2162300;2162300;1010;0
35502000;2162300;2162300;2162300;2162300;100;0
35505000;2162100;2162100;2162100;2162100;100;0
35507000;2161900;2161900;2161900;2161900;100;0
35513000;2161700;2161700;2161700;2161700;186;0
35516000;2161800;2162000;2161800;2162000;600;0
35533000;2161900;2161900;2161900;2161900;400;0
35536000;2162000;2162000;2162000;2162000;200;0
35539000;2161900;2161900;2161900;2161900;100;0
35545000;2161900;2161900;2161900;2161900;100;0
35548000;2162100;2162100;2162100;2162100;153;0
35552000;2161665;2161665;2161665;2161665;5;0
35569000;2161900;2161900;2161900;2161900;200;0
35575000;2161800;2161800;2161800;2161800;1500;0
