datetime; open; high; low; close; volume; suspicious
32199000;2454400;2454400;2454400;2454400;1000;0
32200000;2454400;2454400;2454400;2454400;100;0
32228000;2454500;2454500;2454500;2454500;200;0
32239000;2454600;2454600;2454600;2454600;2500;0
32244000;2454500;2454500;2454500;2454500;125;0
32262000;2454600;2454600;2454600;2454600;2500;0
32274000;2454500;2454500;2454400;2454400;2475;0
32300000;2454500;2454500;2454500;2454500;43;0
32323000;2454600;2454600;2454600;2454600;54;0
32336000;2454600;2454600;2454600;2454600;5000;0
32338000;2454600;2454600;2454600;2454600;2000;0
32339000;2454600;2454600;2454600;2454600;2000;0
32340000;2454600;2454600;2454600;2454600;2500;0
32346000;2454500;2454500;2454500;2454500;43;0
32359000;2454500;2454500;2454500;2454500;414;0
32361000;2454500;2454500;2454500;2454500;586;0
32367000;2454500;2454500;2454500;2454500;44;0
32383000;2454600;2454600;2454600;2454600;1;0
32388000;2454600;2454600;2454600;2454600;25;0
32389000;2454500;2454500;2454500;2454500;44;0
32393000;2454600;2454600;2454600;2454600;100;0
32400000;2454600;2454600;2454600;2454600;5000;0
32421000;2454500;2454500;2454500;2454500;44;0
32422000;2454500;2454500;2454500;2454500;5100;0
32424000;2454500;2454500;2454500;2454500;26;0
32426000;2454500;2454500;2454500;2454500;500;0
32434000;2454400;2454400;2454400;2454400;2225;0
32455000;2454300;2454300;2454300;2454300;41;0
32457000;2454300;2454300;2454300;2454300;400;0
32462000;2454300;2454300;2454300;2454300;8;0
32466000;2454300;2454300;2454300;2454300;86;0
32476000;2454500;2454500;2454500;2454500;2000;0
32498000;2454500;2454500;2454500;2454500;3;0
32551000;2454300;2454300;2454300;2454300;94;0
32590000;2454300;2454300;2454300;2454300;42;0
32600000;2454400;2454400;2454400;2454400;252;0
32616000;2454500;2454500;2454500;2454500;498;0
32634000;2454400;2454400;2454400;2454400;4;0
32641000;2454500;2454500;2454500;2454500;436;0
32647000;2454400;2454400;2454400;2454400;100;0
32649000;2454400;2454500;2454400;2454500;100;0
32653000;2454600;2454600;2454600;2454600;100;0
32698000;2454500;2454500;2454500;2454500;100;0
32718000;2455600;2455600;2455600;2455600;7;0
32731000;2454400;2454400;2454400;2454400;1000;0
32735000;2454300;2454300;2454300;2454300;359;0
32741000;2454300;2454300;2454300;2454300;500;0
