datetime; open; high; low; close; volume; suspicious
47523000;334768;334768;334768;334768;128;0
47541000;334700;334700;334700;334700;16;0
47610000;334800;334800;334800;334800;67;0
47633000;334800;334800;334800;334800;447;0
47708000;334800;334800;334800;334800;500;0
47893000;334750;334750;334750;334750;1;0
48086000;334700;334701;334700;334701;166;0
48136000;334700;334700;334700;334700;500;0
48240000;334700;334700;334700;334700;1225;0
48255000;334644;334644;334644;334644;150;0
48297000;334700;334700;334700;334700;1750;0
48597000;334700;334700;334700;334700;1072;0
48608000;334700;334700;334700;334700;1800;0
48633000;334760;334760;334760;334760;513;0
48812000;334700;334700;334700;334700;700;0
48856000;334700;334700;334700;334700;1300;0
49058000;334700;334700;334700;334700;825;0
49134000;334710;334710;334710;334710;100;0
49206000;334700;334700;334700;334700;500;0
49215000;334700;334700;334700;334700;500;0
49318000;334700;334700;334700;334700;400;0
49406000;334792;334792;334792;334792;350;0
49462000;334700;334700;334700;334700;400;0
49568000;334700;334700;334700;334700;1025;0
49595000;334700;334700;334700;334700;500;0
49645000;334700;334700;334700;334700;600;0
49752000;334700;334700;334700;334700;1025;0
49811000;334700;334700;334700;334700;300;0
49862000;334700;334700;334700;334700;500;0
49873000;334700;334700;334700;334700;100;0
49947000;334600;334600;334600;334600;400;0
49964000;334600;334600;334600;334600;500;0
49983000;334600;334600;334600;334600;700;0
50103000;334700;334700;334700;334700;200;0
50140000;334700;334700;334700;334700;1100;0
50161000;334700;334700;334700;334700;100;0
50168000;334700;334700;334700;334700;400;0
50235000;334700;334700;334668;334700;3774;0
50240000;334700;334700;334700;334700;300;0
50267000;334682;334682;334682;334682;30;0
50271000;334700;334700;334700;334700;300;0
50281000;334700;334700;334700;334700;500;0
50327000;334700;334700;334700;334700;230;0
50329000;334700;334700;334700;334700;500;0
50346000;334700;334700;334700;334700;400;0
50419000;334700;334700;334700;334700;500;0
50433000;334700;334700;334700;334700;300;0
50471000;334700;334700;334700;334700;600;0
50620000;334800;334800;334800;334800;1;0
50712000;334799;334799;334799;334799;150;0
50807000;334700;334700;334700;334700;100;0
50861000;334800;334800;334700;334700;4;0
50886000;334800;334800;334800;334800;1;0
50887000;334700;334700;334700;334700;1;0
50896000;334700;334700;334700;334700;1824;0
50897000;334650;334650;334650;334650;600;0
50898000;334600;334600;334600;334600;8824;0
50901000;334550;334550;334550;334550;300;0
50902000;334550;334550;334550;334550;300;0
50905000;334600;334600;334600;334600;200;0
50937000;334700;334700;334700;334700;200;0
51010000;334725;334725;334725;334725;31;0
51012000;334700;334700;334700;334700;500;0
51014000;334600;334600;334600;334600;500;0
51017000;334500;334500;334500;334500;60;0
51110000;334630;334630;334630;334630;19;0
51221000;334700;334700;334700;334700;900;0
51553000;334631;334631;334631;334631;7;0
51684000;334665;334665;334665;334665;164;0
51777000;334670;334699;334670;334699;148;0
51783000;334650;334650;334650;334650;51;0
51880000;334700;334700;334700;334700;700;0
51991000;334635;334635;334635;334635;150;0
52088000;334627;334627;334627;334627;287;0
52116000;334700;334700;334700;334700;1544;0
52134000;334750;334750;334750;334750;200;0
52174000;334735;334735;334735;334735;150;0
52300000;334739;334739;334739;334739;30;0
52331000;334800;334800;334800;334800;100;0
52529000;334738;334738;334738;334738;75;0
52606000;334750;334750;334750;334750;181;0
52641000;334750;334750;334750;334750;20;0
52680000;334800;334800;334800;334800;2124;0
52695000;334800;334800;334800;334800;200;0
52759000;334899;334899;334899;334899;45;0
52787000;334800;334800;334800;334800;924;0
53001000;334756;334756;334756;334756;200;0
53085000;334700;334700;334700;334700;265;0
53090000;334710;334710;334710;334710;50;0
53105000;334736;334736;334736;334736;1;0
53106000;334750;334750;334750;334750;3;0
53139000;334700;334700;334700;334700;400;0
53178000;334771;334771;334700;334700;27;0
53200000;334700;334700;334700;334700;200;0
53361000;334800;334800;334800;334800;100;0
53494000;334739;334739;334739;334739;5;0
53639000;334729;334729;334729;334729;2000;0
53640000;334800;334800;334800;334800;200;0
53696000;334800;334800;334800;334800;100;0
53825000;334800;334800;334800;334800;100;0
53899000;334800;334800;334800;334800;1824;0
53927000;334852;334852;334852;334852;298;0
53946000;334800;334800;334800;334800;100;0
53956000;334800;334800;334800;334800;600;0
54048000;334800;334800;334800;334800;100;0
54079000;334850;334850;334850;334850;100;0
54198000;334850;334850;334850;334850;100;0
54216000;334800;334800;334800;334800;100;0
54317000;334850;334850;334850;334850;100;0
54383000;334800;334800;334800;334800;363;0
54453000;334800;334800;334800;334800;100;0
54584000;334800;334800;334800;334800;100;0
54688000;334800;334800;334800;334800;100;0
54796000;334800;334800;334800;334800;100;0
54877000;334800;334800;334800;334800;100;0
54898000;334750;334750;334750;334750;52;0
54907000;334744;334744;334744;334744;150;0
55123000;334800;334800;334800;334800;1500;0
55197000;334765;334765;334765;334765;800;0
55308000;334740;334740;334740;334740;2;0
55526000;334780;334780;334780;334780;261;0
55545000;334790;334790;334790;334790;31;0
55616000;334700;334700;334700;334700;100;0
55715000;334800;334800;334800;334800;100;0
55729000;334790;334790;334790;334790;22;0
55809000;334800;334800;334800;334800;900;0
55991000;334900;334900;334900;334900;95;0
56002000;334900;334900;334900;334900;384;0
56003000;334852;334852;334852;334852;1728;0
56067000;334800;334800;334800;334800;800;0
56198000;334890;334890;334890;334890;130;0
56214000;334800;334800;334800;334800;500;0
56224000;334900;334900;334900;334900;1;0
56246000;334800;334800;334800;334800;100;0
56250000;334862;334862;334862;334862;400;0
56279000;334860;334860;334860;334860;665;0
56392000;334850;334850;334850;334850;150;0
56417000;334800;334800;334800;334800;100;0
56507000;334800;334800;334800;334800;150;0
56568000;334868;334868;334868;334868;130;0
56702000;334850;334850;334850;334850;500;0
56736000;334850;334850;334850;334850;216;0
56742000;334850;334900;334850;334870;8200;0
56939000;334850;334850;334850;334850;100;0
57024000;334900;334900;334900;334900;229;0
57053000;334850;334850;334850;334850;100;0
57132000;334900;334900;334900;334900;4620;0
57223000;334899;334899;334899;334899;1;0
57256000;334810;334810;334810;334810;90;0
57278000;334850;334850;334850;334850;100;0
57280000;334800;334800;334800;334800;100;0
57286000;334800;334800;334800;334800;100;0
57306000;334800;334800;334800;334800;4473;0
57317000;334739;334739;334739;334739;500;0
57324000;334700;334700;334700;334700;2400;0
57347000;334770;334770;334770;334770;50;0
57352000;334800;334800;334800;334800;94;0
57356000;334700;334700;334700;334700;100;0
57362000;334700;334700;334700;334700;500;0
57364000;334700;334800;334700;334800;400;0
57366000;334700;334700;334700;334700;100;0
57368000;334700;334700;334700;334700;100;0
57370000;334700;334700;334700;334700;3322;0
57382000;334600;334600;334600;334600;1700;0
57390000;334700;334700;334700;334700;569;0
57406000;334700;334781;334700;334750;5694;0
57415000;334800;334800;334800;334800;100;0
57416000;334780;334780;334780;334780;120;0
57473000;334800;334800;334800;334800;484;0
57477000;334800;334800;334800;334800;317;0
57480000;334800;334800;334800;334800;17;0
57481000;334750;334750;334750;334750;300;0
57487000;334800;334800;334800;334800;300;0
57489000;334800;334800;334800;334800;1320;0
57498000;334750;334750;334750;334750;1450;0
57499000;334750;334750;334750;334750;200;0
57521000;334800;334800;334800;334800;88;0
57529000;334800;334800;334800;334800;574;0
57537000;334800;334800;334800;334800;600;0
57538000;334750;334750;334750;334750;20;0
57539000;334750;334750;334750;334750;1200;0
57540000;334750;334750;334750;334750;1158;0
57549000;334800;334800;334800;334800;300;0
57553000;334750;334750;334750;334750;100;0
57554000;334800;334800;334800;334800;357;0
57557000;334800;334800;334800;334800;200;0
57559000;334800;334800;334800;334800;26;0
57564000;334800;334800;334800;334800;100;0
57567000;334750;334750;334750;334750;100;0
57568000;334800;334800;334800;334800;100;0
57570000;334800;334800;334800;334800;804;0
57571000;334800;334800;334800;334800;300;0
57574000;334800;334800;334800;334800;600;0
57575000;334800;334900;334800;334900;2377;0
57576000;334900;334900;334900;334900;200;0
57577000;334850;334900;334850;334850;300;0
57578000;334900;334900;334900;334900;100;0
57579000;334900;334900;334900;334900;500;0
57580000;334900;334900;334900;334900;200;0
57581000;334900;334900;334900;334900;400;0
57582000;334900;334900;334900;334900;100;0
57583000;334900;334900;334900;334900;100;0
57584000;334900;334900;334900;334900;400;0
57586000;334900;334900;334900;334900;500;0
57587000;334900;334900;334900;334900;300;0
57588000;334900;334900;334900;334900;300;0
57589000;334900;334900;334900;334900;300;0
57590000;334900;334900;334900;334900;200;0
57591000;334900;334900;334900;334900;400;0
57592000;334900;334900;334900;334900;300;0
57593000;334900;334900;334900;334900;100;0
57594000;334900;334900;334800;334800;304;0
57595000;334900;334900;334900;334900;423;0
57596000;334900;334900;334900;334900;200;0
57597000;334900;334900;334900;334900;474;0
57599000;334800;334800;334800;334800;27;0
57600000;334800;334800;334800;334800;6664;0
58200000;334800;334800;334800;334800;3280;0
66600000;334800;334800;334800;334800;3280;0
72000000;334800;334800;334800;334800;3280;0
